"id","concepto"
"2138","compra de recibos de caja.   "
"2139","Compra de coca cola para bar "
"2140","Compra de coca cola para bar
Nota: se deja el valor de 139.100 ya que  fue el valor cobrado por el proveedor para dejar la cifra cerrada. "
"2141","pago de auxiliar de caja 

"
"2142","pago de auxiliar de camarería "
"2143","Pago de domicilio pedido bar    "
"2144","Cambio de sencillo "
"2145","comisión taxis "
"2146","comision taxis "
"2147","compra de manija para inodoro. "
"2148","Reportado por Alejandro - 07/07/2023 - Abono Rbo firmado por Jorge Romero"
"2149","Reportado por Alejandro - 08/07/2023 - Abono Rbo firmado por Esteban Romero"
"2150","Reportado por Alejandro - 19/08/2023 - Caja menor - Rbo firmado por Jorge Romero"
"2151","Reportado por Alejandro - 09/09/2023 - nomina fincas - Rbo firmado por Esteban Romero"
"2152","Reportado por Alejandro - 23/09/2023 - Nominas fincas "
"2153","Reportado por Alejandro - 07/10/2023 - nomina finca - Rbo firmado por Esteban Romero"
"2154","Reportado por Alejandro - 07/07/2023 - Nomina Portugal Consignación a Juan David López"
"2155","Reportado por Alejandro - 10/10/2023 - Caja Menor - Rbo firmado por Jorge Romero"
"2156","Reportado por Alejandro - 21/10/2023 - Nomina Finca - Consignado a cuentas"
"2157","Reportado por Alejandro - 27/10/2023 - Pago facturas de Paisagro - Rbo con sello"
"2159","Reportado por Alejandro - 04/11/2023 - Nomina fincas - Consignados a cuentas"
"2160","Reportado por Alejandro - 04/11/2023 - Viáticos Feria Bucaramanga "
"2161","Reportado por Alejandro - 18/11/2023 - Nomina la Pampa - Rbo firmado por Bernardo Yotagri"
"2162","Reportado por Alejandro - 18/11/2023 - Nominas fincas - Rbo firmado por Jorge Estrada"
"2163","Reportado por Alejandro - 01/12/2023 - Caja Menor "
"2164","Reportado por Alejandro - 02/12/2023 - Nomina fincas Rbo firmado por Jorge Romero"
"2165","Saldo Inicial, al cierre de informes en Excel - corte para iniciar nuevo proceso de registro de cajas"
"2166","Reembolso de caja"
"2167","pago de auxiliar de caja 

"
"2168","pago de auxiliar de caja 

"
"2169","Auxiliar de camarería 12 hrs"
"2170","Compra de rollos de papel para impresora"
"2171","Compra de llaves briscol para arreglo de división de baño hab 404"
"2172","pago auxiliar caja "
"2173","pago auxiliar caja "
"2174","comision taxis "
"2175","comisión taxis  "
"2184","Liquidación "
"2185","Liquidación "
"2186","Liquidación "
"2187","Bonificacion"
"2188","Bonificacion"
"2189","Liquidación "
"2190","Liquidación "
"2191","Liquidación "
"2192","Liquidación "
"2193","Nomina"
"2194","Nomina "
"2195","Nomina"
"2196","Nomina "
"2197","Nómina "
"2198","Nomina "
"2199","Nomina "
"2200","Nomina "
"2201","Nomina "
"2202","Nomina "
"2203","Nomina"
"2204","Nomina "
"2205","Nomina "
"2206","Nomina"
"2207","Nomina "
"2208","Nomina "
"2209","Nomina "
"2210","Nomina "
"2211","Nomina "
"2212","Nomina "
"2213","Nomina "
"2214","Nomina "
"2215","Liquidación "
"2216","Nomina "
"2217","Nomina "
"2218","Nomina "
"2219","Nomina "
"2220","Nomina "
"2221","Nomina "
"2222","Nomina "
"2223","Nomina "
"2224","Nomina "
"2225","Nomina "
"2226","Nomina "
"2227","Liquidación "
"2228","Liquidación "
"2229","Liquidación "
"2230","Nomina "
"2231","Nomina "
"2232","Nomina "
"2233","Nomina "
"2234","Nomina "
"2235","Liquidación "
"2236","Nomina "
"2237","Nomina "
"2238","Nomina "
"2239","Nomina "
"2240","Nomina "
"2241","Nomina "
"2242","Nomina "
"2243","Liquidación "
"2244","Liquidación "
"2245","Liquidación "
"2246","Liquidación "
"2247","Nomina "
"2248","Liquidación "
"2249","Liquidación "
"2250","Liquidación "
"2251","Nomina "
"2252","Liquidación "
"2253","Liquidación "
"2254","Liquidación "
"2255","Liquidación "
"2256","Liquidación "
"2257","Liquidación "
"2258","1 varra
2canecas"
"2259","Factura agua"
"2260","Factura agua "
"2261","Gasolina"
"2262","Transporte de materiales para pesebrera "
"2263","Gasolina"
"2264","ACPM"
"2265","ACPM"
"2266","Alimentación "
"2267","Alimentación "
"2268","Alimentación "
"2269","Virashield"
"2270","Agujas"
"2271","Miel"
"2272","Peajes"
"2273","ACPM"
"2274","ACPM"
"2275","Gasolina"
"2276","Jabon para bañar ganado"
"2277","Novilla para fiesta"
"2278","Arreglo corral finca la telaraña"
"2279","Licores y desechables para fiesta"
"2280","Peajes"
"2281","Indemnización "
"2282","comisión taxis"
"2283","comisión taxis"
"2284","compra de jabón para lavandería  "
"2285","pago auxiliar de lavandería  "
"2286","pago de auxiliar de lavandería  "
"2287","compra de eucalipto"
"2288","auxiliar de camareria"
"2289","pago auxiliar de lavandería   "
"2290","pago auxiliar de camareria"
"2291","pago auxiliar de lavandería "
"2292","arreglo de lavadora, por filtro de agua.  "
"2293","Alfa3   gusantrol  megacid"
"2294","ACPM"
"2295","ACPM"
"2296","Peajes "
"2297","Transporte te mayordomo y otros "
"2298","Transporte de concentrado y insumos"
"2299","Trasporte de fertilizante de Salamina "
"2300","Trasporte de los operarios del 18 al 29 de diciembre "
"2301","Tres dias de arreglo de carretera "
"2302","Tres dias de arreglo de carretera "
"2303","Trasporte de personal integración diciembre "
"2304","Compra de Fertizantes "
"2305","Alquiler de carro Arles "
"2306","Deducible de la Mazda "
"2307","PAGO SEGURO CARRO - JORGE ROMERO - REPORTADO POR ALEJANDRO 12/12/2023"
"2308","Reportado por Alejandro - 16-12-2023 - Compra Materiales terneril - Rbo firmado por Jorge Romero	$ "
"2309","Reportado por Alejandro - 16/12/2023 - Nomina fincas Rbo firmado por Jorge Romero"
"2313","Reportado por Alejandro - 29/12/2023 - Nominas fincas - Rbo firmado por Jorge Romero"
"2314","reembolso de caja "
"2315","Nomina esperanza "
"2316","Liquidación "
"2317","Nomina "
"2318","Liquidación "
"2319","Prestación de servicios porteria"
"2320","Azufre cal  sulfato 
"
"2321","Medicamentos y sal "
"2322","Oxitocina"
"2323","comisión taxis "
"2324","pago auxiliar de lavandería "
"2325","pago de auxiliar de lavandería  "
"2326","pago de auxiliar de lavandería "
"2327","Pago de arreglo carretera "
"2328","Pago de trasporte de del aguacate "
"2329","Pago de anticipo de posos sépticos "
"2330","Pago de auxiliar de lavandería  "
"2331","Compra de coca cola para bar "
"2332","comisión taxis "
"2333","Reportado por Juan Esteban Romero - dinero entregado a don Arles en el mes de diciembre"
"2334","compra de rollos de papel para impresora.  "
"2335","compra de bonos para dotación  "
"2336","pago de auxiliar de lavandería.   "
"2337","compra eucalipto.  "
"2338","pago de auxiliar de lavandería    "
"2339","envió de documentos a MEDELLIN "
"2340","comision taxis 
"
"2341","Pago de trabajo de la pajarita "
"2342","Pago de trabajador cosecha "
"2343","Pago de Uriel cosecha "
"2344","Cosecha "
"2345","Cosecha "
"2346","Cosecha "
"2347","Cosecha "
"2348","Cosecha "
"2349","Cosecha "
"2350","Cosecha "
"2351","Embalastrada "
"2352","Embalastrada "
"2353","Materia orgánica "
"2354","Cosecha "
"2355","Embalastrada cosecha "
"2356","Cosecha "
"2357","Cosecha "
"2358","Pago honorarios cosecha"
"2359","Contratistas cosecha "
"2360","comisión taxis "
"2361","comision taxis "
"2362","Pago de auxiliar de portería  "
"2363","Pago de auxiliar de lavandería   "
"2364","pago de auxiliar de lavandería  "
"2365","Compra de jabon.  "
"2366","manija para cisterna, arreglo hab 406 "
"2367","pago de auxiliar de lavandería "
"2368","pago de auxiliar de lavandería "
"2369","comisión taxis "
"2370","comision taxis "
"2371","Pago de materia orgánica "
"2372","Pago de cosecha "
"2373","Peajes "
"2374","Compra de eucalipto 

"
"2375","pago de auxiliar de lavandería 
"
"2376","pago de auxiliar de lavandería 
"
"2377","Compra de jabón para lavandería   "
"2378","pago de auxiliar de caja 
"
"2379","Compra de cerveza para bar "
"2380","comision taxis "
"2381","Pago trabajador oficios varios "
"2382","Pago de trabajador oficios varios "
"2383","Pago de trabajador oficios varios "
"2384","Pago de tragador oficios varios "
"2385","pago de auxiliar de lavandería 

"
"2386","compra eucalipto.  
"
"2387","pago de auxiliar de lavandería 

"
"2388","cambio de sencillo "
"2389","pago de auxiliar de lavandería  

"
"2390","pago de auxiliar de lavandería 
"
"2391","auxiliar portería  "
"2392","pago de auxiliar de lavandería 

"
"2393","cambio de sencillo "
"2394","COMPRA DE ARTICULOS DE PAPELERIA "
"2395","comision taxis "
"2396","comision taxis "
"2397","auxiliar caja 
"
"2398","Embaltrasda carretera 2 días "
"2399","Embalastrada carretera 2 días y trasporte de los operarios "
"2400","Factura agua"
"2401","ACPM"
"2402","ACPM"
"2403","Aluspray y sal"
"2404","Encefalitis equina"
"2405","Tecnigras"
"2406","Peajes "
"2407","Yoyo platco"
"2408","Frenos de la camioneta"
"2409","Soat camioneta jorge "
"2410","Farola bombillo "
"2411","Kit tijera
Kit arrastre
Aceite"
"2412","Aceite 2t"
"2413","Peajes "
"2414","ACPM"
"2415","Gasolina "
"2416","Peajes "
"2417","Arreglos de monturas para caballos "
"2418","Cabezales y mas"
"2419","Miel filpo gatos yodo y mas"
"2420","Sal Flumeg oversel y mas"
"2421","Filpo
Bykahepar
Flumeg y mas"
"2422","Tratamiento de crecimiento"
"2423","Filpo gatos "
"2424","Cascarilla"
"2425","Aceite para preparar viologicos"
"2426","Impulsor y agujas"
"2427","Malla geringa y mas"
"2428","Aluspray"
"2429","Varillas tuercasy mas"
"2430","Oxitocina "
"2431","Nomina "
"2432","Nomina "
"2433","Nomina "
"2434","Reportado por Alejandro - 06/01/2024 - Caja Menor - Rbo firmado por Jorge Romero"
"2435","Consignación a Elizabeth Rueda - Compra de Silo - Finca la Pampa Reportado por Alejandro el 13-01-2024"
"2436","Reportado por Alejandro - 13-01-2024 - Nomina fincas Rbo firmado por Jorge Estrada"
"2437","Reportado por Alejandro - 13/01/2024 - Caja Menor - Rbo firmado por Jorge Estrada"
"2438","Reportado por Alejandro - 13/01/2024 - Compra de postes corral la esterlina - Recibo firmado por Jorge Estrada"
"2439","Trasporte del personal valastro 
Material para los pozos sépticos "
"2440","Embalastrada carretera "
"2441","Embalastrada carretera "
"2442","Oficios varios "
"2443","Oficios varios "
"2444","compra de elementos de aseo para lavandería "
"2445","Reembolso de caja "
"2446","auxiliar de lavandería "
"2447","Pago auxiliar de lavandería  "
"2448","Pago de exámenes de ingreso Gladys Arias "
"2449","Pago de auxiliar lavandería.  "
"2450","pago de auxiliar de lavandería  "
"2451","pago auxiliar de lavandería  "
"2452","pago auxiliar de lavandería  "
"2453","compra de elementos de limpieza "
"2454","Compra de vasos para uso de clientes "
"2455","compra de artículos para arreglos en cisterna y luz del shut de basuras "
"2456","comisión taxis  "
"2457","comision taxis 
"
"2458","Transporte de alfalfa"
"2459","Gasolina "
"2460","Tomas 
Cajas plasticas
Bombillos y mas"
"2461","Cable bombillo 
Tomas y mas"
"2462","Tubo presión "
"2463","Codo unión y mas"
"2464","Stop dmax"
"2465","Cambios de aceite y filtros "
"2466","ACPM"
"2467","Canecas plasticas"
"2468","Botas ganaderas"
"2469","Mangera chupos linterna"
"2470","Alimentaciones "
"2471","Peajes "
"2472","Peajes "
"2473","Transporte "
"2474","Transporte de sisco y
130 bultos de sisco "
"2475","Transporte de concentrado "
"2476","Transporte de sisco y 
130 bultos de sisco "
"2477","Comida para gatos "
"2478","SCPM"
"2479","ACPM"
"2480","Concentrado vacas"
"2481","Uniclav
Neoclordelin"
"2482","Gasolina "
"2483","Gasolina "
"2484","Gasolina "
"2485","Tapabocas"
"2486","Azadon"
"2487","Machete lima"
"2489","Nomina la pampa "
"2490","Nomina Portugal "
"2491","Nomina la pampa "
"2492","Nomina Portugal "
"2493","Nomina la esterlina "
"2494","Nomina la esperanza "
"2495","Nomina el brillante "
"2496","Pago de corona para la familia de don Jesús Antonio "
"2497","Mantenimiento de estacionaria y guadaña "
"2498","Segundo adelanto de pozos sépticos finca la María y lotes de producción "
"2499","Compra de diatomeax "
"2500","Compra de estacionaria power máster 6,5"
"2501","Duplicado de llaves de la finca "
"2502","Compra agua "
"2503","Cumple años operario "
"2504","Cumple años operario "
"2505","Implementos de aseo "
"2506","Compra de ancheta para bebé "
"2507","Compra de D 1 "
"2508","Pago de botada de basuras "
"2509","Llantas para lleno en la vía "
"2510","Agua la esmeralda "
"2511","Llantas camioneta Nissan frontier "
"2512","Aporte Sebastián acosta 9-12-23 "
"2513","Aporte Sebastián acosta 9-12-23 "
"2514","Almuerzo podólogos "
"2515","Medicamentos esmeralda "
"2516","Medicamentos cristalina "
"2517","Desayuno doctor transferencia "
"2518","ACPM camioneta "
"2519","Almuerzo doctor transferencia "
"2520","Aporte Juan Esteban bancolombia 12-12-23 "
"2521","Compra lockers "
"2522","reembolso de caja menor "
"2523","Herrada yeguas Pereira "
"2524","Aporte Juan Esteban bancolombia 13-12-23"
"2525","Compra yeso agrícola para la limonera el JAZMÍN "
"2526","Agua oficina "
"2527","Gasolina guadañas "
"2528","Gasolina moto "
"2529","Compra de medicamentos oceanblu pre post GL 5lt, amoxisol LA 100ml y oxitocina 100 ml - el valor total de $731.200 pero se sube el gasto por un valor inferior $401.300 que se pago de contado, el restante queda a crédito"
"2530","Gasolina moto "
"2531","Almuerzo oficina "
"2532","Medicamentos esmeralda "
"2533","Aporte Alejandro efectivo 18-12-23 "
"2534","Aporte Juan Esteban bancolombia 18-12-23 "
"2535","Podología Esmeralda "
"2536","Aporte Juan Esteban bancolombia 18-12-23"
"2537","Compra 500 pacas heno "
"2538","Compra mesas esmeralda "
"2539","Medicamentos esmeralda "
"2540","Medicamentos esmeralda "
"2541","Sellador esmeralda "
"2542","Aseo oficina "
"2543","Aciclovir "
"2544","Insumos de aseo oficina "
"2545","Lavado camioneta estacas "
"2546","Gasolina carro fox "
"2547","Aporte Juan Esteban bancolombia 22-12-23 "
"2548","8 tonelada yeso agrícola "
"2549","Tamales reunión fin de año "
"2550","Tamales reunión fin de año. "
"2551","Tortas reunión fin de año "
"2552","Aporte patojo 23-12-23 "
"2553","Hamburguesas reunión fin de año "
"2554","Hamburguesas reunión fin de año. "
"2555","Compra medicamentos airomed Eliezer "
"2556","Aporte Alejandro
Efectivo 26-12-23 "
"2557","Medicamento esmeralda "
"2558","Veneno cucarachas "
"2559","Recreación reunión fin de año "
"2560","Recreación reunión fin de año "
"2561","Aceite guadaña "
"2562","Herrada yeguas Aranzazu "
"2563","Gasolina finca "
"2564","Transporte canastilla hastech"
"2565","Ajuste salario "
"2566","Aporte Alejandro efectivo 2-1-24 "
"2567","Medicamentos esmeralda "
"2568","Viáticos Sandra "
"2569","Viaticos sandrs "
"2570","Viaticos sandra "
"2571","Venus llanera julio Méndez "
"2572","Platos para veneno ratones "
"2573","Medicamentos cristalina "
"2574","Medicamentos esmeralda "
"2575","Cascarilla de arroz "
"2576","Medicamentos palmera "
"2577","compra de pétalos para decoración   "
"2578","compra de jabón para lavandería  "
"2579","pago de auxiliar de caja "
"2580","pago de auxiliar de caja "
"2581","cambio de sencillo "
"2582","Compra de liquido de limpieza  
"
"2583","COMPRA DE ROLLOS PARA IMPRESORA "
"2584","compra de liquido de limpieza "
"2585","comision taxis "
"2586","comision taxis "
"2587","Compra accesorios agua "
"2588","Compra accesorios para agua "
"2589","Compra accesorios para acueducto "
"2590","Compras manijas para broches "
"2591","Compra manijas para broche "
"2592","Compra semilla maíz para ensilaje "
"2593","Pago siembra semilla maíz "
"2594","Compra suero para ternera "
"2595","Gasolina carro "
"2596","Aporte Juan Esteban bancolombia 9-1-24 "
"2597","Asesoría gyr puro "
"2598","Palpación dx3 te r re abajo Brasil "
"2599","Transporte aguacate y canastilla hasstech-bayca "
"2600","Mantenimiento guadañas y estacionaria "
"2601","Pago gasolina y varios "
"2602","Instalación pozos sépticos "
"2603","ACPM camioneta "
"2604","Aporte Alejandro efectivo 11-1-24 "
"2605","Aporte Juan Esteban davivienda 11-1-24 "
"2606","Pago concentrado "
"2607","Ayuda pago de trasteo "
"2608","Ayuda trasteo Marcos ordeñador "
"2609","Aporte patojo 4-01-24 "
"2610","Compra cobijas la cristalina "
"2611","Compra medicamentos "
"2612","Compra medicamentos "
"2613","Compra accesorios acueducto "
"2614","Compra accesorios PVC "
"2615","Aporte Juan Esteban bancolombia 16-01-24"
"2616","40 toneladas gallinaza "
"2617","Aporte Alejandro efectivo 17-1-24 "
"2618","ACMP CAMIONETA "
"2619","Medicamentos esmeralda "
"2620","Alineación camioneta "
"2621","Aporte patojo 18-1-24 "
"2622","Mantenimiento suspensión camioneta OJG 320 "
"2623","Repuesto camioneta OJG 320 "
"2624","Accesorios moto 
Tijera xtz 250
200 jeringas "
"2625","Compra lactotropina  "
"2626","Compra medicamentos "
"2627","Aporte Juan Esteban bancolombia 19-1-24"
"2628","Compra 150 pacas cascarilla "
"2629","Acompañante cirugía Eliezer "
"2630","Compra medicamentos "
"2631","Papel secado "
"2632","Compra medicamentos "
"2633","Compra medicamentos "
"2634","Accesorios acueducto "
"2635","ACPM CAMIONETA "
"2636","Llaves para manguera "
"2637","Orejeras allflex "
"2638","Compra accesorios "
"2639","Viaticos conductor turbo "
"2640","Transporte cal nieva- quimbaya "
"2641","Palpaciones yeguas "
"2642","Mantenimiento eléctrico dahiatsu "
"2643","Viaticos conductor camión "
"2644","Compra insumos "
"2645","Compra insumos "
"2646","Medicamentos esmeralda "
"2647","Compra medicamentos "
"2648","Compra medicamentos e insumos "
"2649","Compra medicamentos "
"2650","Compra medicamentos "
"2651","Compra insumos "
"2652","Compra insumo lechería "
"2653","Compra cipermetrina "
"2654","Compra medicamento e insumos "
"2655","Compra medicamentos "
"2656","Compra insumos "
"2657","Compra insumos "
"2658","Almuerzo Eliezer bandera "
"2659","Compra agua oficina "
"2660","Compra insumos oficina "
"2661","Pago repuestos moto "
"2662","Compra insumos "
"2663","Carpeta oficina "
"2664","Compra medicamentos julio Méndez "
"2665","Compra gasolina moto "
"2666","Compra algae "
"2667","Desayuno palpación  cristalina doc Juan Diego Arango "
"2668","Pago medicamentos julio Méndez de trabajadores Esmeralda "
"2669","Compra comida trabajadores "
"2670","Compra medicamentos Marcos ordeñador "
"2671","Compra suero y gasa "
"2672","Compra insumos "
"2673","Diésel camioneta "
"2674","Pago Parqueadero "
"2675","Compra insumos "
"2676","Compra alicate "
"2677","Compra cuño #34 negra"
"2678","Compra tintura de yodo para terneros "
"2679","Compra de 2 ventiladores samurai, cada uno a $199,900, se resta un ventilador al total de la factura"
"2680","Envío de encomienda de Pereira a Manizales"
"2681","Compra acople cuchilla mitsu Tl 43 - T 200"
"2682","Compra de insumos acueducto"
"2683","Almuerzo Rafael Contegral"
"2684","Compra de insumos acueducto "
"2685","Compra soga marina #8 x 200 Mts"
"2686","Compra alimentación trabajadores"
"2687","Compra alimentación trabajadores"
"2688","Compra desayuno transferencia Doc Juan Diego Arango"
"2689","Compra agua e insumos para oficina"
"2690","Compra insumos para oficina "
"2691","Compra almuerzo por sincronización del Doc Juan Diego Arango"
"2692","Gasolina carro"
"2693","Gasolina de guadaña"
"2694","Gasolina moto"
"2695","Gasolina bomba de agua "
"2696","Gasolina moto"
"2697","Compra de una pistola para manguera y 1/2 bulto cemento"
"2698","Compra de insumos acueducto"
"2699","Compra de torta cumpleaños trabajadores"
"2700","Compra almuerzo personal de oficina"
"2701","Compra almuerzo podólogos "
"2702","Compra de agua e insumos para oficina "
"2703","Compra torta de cumpleaños trabajadores"
"2704","Compra desayuno por sincronización del Doc Juan Diego Arango"
"2705","Compra cafetería para oficina "
"2706","Reportado por Juan Esteban Romero - dinero entregado a don Arles el 05 de enero de 2024"
"2707","Reportado por Juan Esteban Romero - dinero entregado a don Arles el 19 de enero de 2024"
"2708","Reportado por Juan Esteban Romero - dinero entregado a don Arles el 26 de enero de 2024"
"2709","Reportado por Juan Esteban Romero - dinero entregado a don Arles el 05 de febrero de 2024"
"2710","Gasolina de guadaña"
"2711","Gasolina de guadaña"
"2712","Gasolina carro"
"2713","Gasolina moto"
"2714","Gasolina carro"
"2715","Compra alimentación trabajadores"
"2716","Compra de un filtro de aire Ms 250"
"2717","Hotel Eliecer Bandera"
"2718","Compra de escoba grande"
"2719","Material para patio - arena"
"2720","Compra 6 pacas de heno"
"2721","Consulta y compra de medicamentos empleado Arcenio La Esmeralda"
"2722","Consulta y compra de medicamentos empleado Marcos ordeñados - La Esmeralda"
"2723","Compra de agua e insumos para oficina"
"2724","Copago de cirugía empleado Eliecer Bandera Guerra"
"2725","Pago energía Palmera "
"2726","Compra carbón "
"2727","Compra detergente "
"2728","Gasolina guadaña "
"2729","Aceite guadaña y motosierra"
"2730","Compra de bebedero 250 LTR "
"2731","Pago agua Palmera "
"2732","Vigilancia la Palmera "
"2733","Compra detergente "
"2734","Compra de insumos acueducto"
"2735","Compra suavizante "
"2736","Compra de guantes nitrilo "
"2737","Cloro tratamiento piscina "
"2738","Compra de herramientas"
"2739","Compra candado, alambre y varios "
"2740","Compra pastillas cloro"
"2741","Compra plástico, pintura, alambre y varios "
"2742","Pago vacunación contra la fiebre aftosa, brucelosis y carbón bacteridiano "
"2743","Sal SOMEX al 8%"
"2744","Sal Bovimin x 40  kg"
"2745","Compra manguera, alambre y dextromin "
"2746","Compra medicinas vethistan, fluxmen "
"2747","Vigilancia la Palmera"
"2748","Transporte postes de cemento "
"2749","Compra pipa de gas "
"2750","Pago agua "
"2751","Gasolina de guadaña"
"2752","Hotel Eliecer Bandera Guerra"
"2753","Alimentación por exámenes y cirugía del empleado Eliecer Bandera Guerra"
"2754","Tiquetes y pasajes por exámenes y cirugía del empleado Eliecer Bandera Guerra "
"2755","Medicamentos por cirugía del empleado Eliecer Bandera Guerra"
"2756","Propinas señores del riego"
"2757","Compra medicina panacotir x 100 ML y canula oral 1/4 con oliva"
"2758","Compra de insumos cinta eléctrica 200 mtrs, manigueta y varios"
"2759","Compra de yoyo para guadaña portátil "
"2760","Compra de polisombra y cuchilla de guadaña "
"2761","Compra de aislador y manguera cerca royo "
"2762","Compra de hormix x 500grs y Apache 250 cc 20 EC"
"2763","Compra de aislador pera"
"2764","Pago de guadañada de prado"
"2765","Pago transporte de novilla"
"2766","Peajes La Esmeralda"
"2767","Peajes La Abundancia"
"2768","Peajes La Cristalina"
"2769","PAGO NOMINA TRABAJADORES LA ABUNDANCIA 20/11/2023 AL 03/12/23"
"2770","PAGO NOMINA TRABAJADORES LA ABUNDANCIA - TRANSPORTE 20/11/2023 AL 03/12/23"
"2771","PAGO NOMINA TRABAJADORES LA ABUNDANCIA 04/12/2023 AL 16/12/23"
"2772","PAGO NOMINA TRABAJADORES LA ABUNDANCIA  - TRANSPORTE 04/12/2023 AL 16/12/23"
"2773","PAGO NOMINA TRABAJADORES LA ABUNDANCIA - GUADAÑA 04/12/2023 AL 16/12/23"
"2774","PAGO NOMINA TRABAJADORES LA ABUNDANCIA 17/12/2023 AL 31/12/23"
"2775","PAGO NOMINA TRABAJADORES LA ABUNDANCIA - TRANSPORTE 17/12/2023 AL 31/12/23"
"2776","PAGO NOMINA TRABAJADORES LA ABUNDANCIA - GUADAÑA 17/12/2023 AL 31/12/23"
"2777","PAGO NOMINA TRABAJADORES LA ABUNDANCIA 01/01/24 AL 14/01/24"
"2778","PAGO NOMINA TRABAJADORES LA ABUNDANCIA - TRANSPORTE 01/01/24 AL 14/01/24"
"2779","PAGO NOMINA TRABAJADORES LA ABUNDANCIA - GUADAÑA 01/01/24 AL 14/01/24"
"2780","PAGO NOMINA TRABAJADORES LA ABUNDANCIA 15/01/24 AL 28/01/24"
"2781","PAGO NOMINA TRABAJADORES LA ABUNDANCIA - TRANSPORTE 15/01/24 AL 28/01/24"
"2782","PAGO NOMINA TRABAJADORES LA ABUNDANCIA - GUADAÑA 15/01/24 AL 28/01/24"
"2783","Pago liquidación Elvis David Vivas Molina"
"2784","Pago liquidación Miguel Alonzo Márquez Verá "
"2785","Pago liquidación Jonathan Omar Vivas Molino"
"2786","Pago liquidación Miguel Alonzo Márquez Vera"
"2787","Pago liquidación Endy Henrrique Delgado Ledezma"
"2788","Pago liquidación Aldeny Antonio García "
"2789","Pago liquidación Andres Dajil Acuña"
"2790","Pago liquidación Nelson Hernán Buitrago "
"2791","Pago liquidación Marianny Anigiberth Sepulveda "
"2792","Pago liquidación Alexander Castaño Zuluaga"
"2793","Pago liquidación Andres Dajil Acuña"
"2794","Pago liquidación Nelson Hernán Buitrago"
"2795","PAGO NOMINA TRABAJADORES LA CRISTALINA 20/11/2023 AL 03/12/23"
"2796","PAGO NOMINA TRABAJADORES LA CRISTALINA 04/12/2023 AL 16/12/23"
"2797","PAGO NOMINA TRABAJADORES LA CRISTALINA 17/12/2023 AL 31/12/23"
"2798","PAGO NOMINA TRABAJADORES LA CRISTALINA 01/12/2023 AL 14/12/23"
"2799","PAGO NOMINA TRABAJADORES LA CRISTALINA 15/01/24 AL 28/01/24"
"2800","PAGO NOMINA TRABAJADORES LA ESMERALDA 20/11/2023 AL 03/12/23"
"2801","PAGO NOMINA TRABAJADORES LA ESMERALDA 04/12/23 AL 16/12/23"
"2802","PAGO NOMINA TRABAJADORES LA ESMERALDA 17/12/2023 AL 31/12/23"
"2803","PAGO NOMINA TRABAJADORES LA ESMERALDA 01/01/24 AL 14/01/24"
"2804","PAGO NOMINA TRABAJADORES LA ESMERALDA 15/01/24 AL 28/01/24"
"2805","Pago liquidación Alexander Jimenez"
"2806","Pago liquidación Arsenio"
"2807","Pago liquidación Julio Mendez "
"2808","Pago liquidación Sebastian Ortiz"
"2809","PAGO NOMINA TRABAJADORES LA PALMERA 20/11/2023 AL 03/12/23"
"2810","PAGO NOMINA TRABAJADORES LA  PALMERA 04/12/2023 AL 16/12/23"
"2811","PAGO NOMINA TRABAJADORES LA PALMERA 17/12/2023 AL 31/12/23"
"2812","PAGO NOMINA TRABAJADORES LA PALMERA 01/01/24 AL 14/01/24"
"2813","PAGO NOMINA TRABAJADORES LA PALMERA 15/01/24 AL 28/01/24"
"2814","Pago liquidación Reinaldo Montaño Mancilla"
"2815","Pago liquidación Jairo Aguiño "
"2816","Pago liquidación Ángela Rubio "
"2817","Pago liquidación Aldeny Antonio García "
"2818","Pago liquidación Juan Andrés Amariles"
"2819","Pago liquidación Eliecer Bandera"
"2820","Aporte Alejandro efectivo para liquidaciones de empleados Juan Andrés Amariles y Eliecer Bandera"
"2821","Compra de plástico negro, varilla de hierro y insumos de acueducto "
"2822","Compra de insumo acueducto"
"2823","Compra medicamentos e insumos "
"2824","Compra nevera de hicopor"
"2825","Compra de insumo acueducto"
"2826","Compra cafetería e insumos de aseo para oficina "
"2827","Aporte Alejandro para compra de insumos y medicamentos del 5 y 6 de febrero"
"2828","Pago taxi del empleado Marco Rodríguez por exámenes ocupacionales "
"2829","Gasolina carro hilux"
"2830","Compra medicamentos para empleados de la Esmeralda"
"2831","Peajes La Cristalina"
"2832","Peajes La Abundancia"
"2833","Peaje La Esmeralda"
"2834","Compra de repuestos y mano de obra moto GN de La Esmeralda"
"2835","Gasolina motos"
"2836","Gasolina guadaña"
"2837","Compra azúcar cafetería oficina "
"2838","Compra de insumo acueducto "
"2839","Compra medicamento del empleado Julio Méndez "
"2840","Compra insumos acueducto"
"2841","Compra de insumo acueducto"
"2842","Compra de soldadura eléctrica y disco corte"
"2843","Compra de insumo acueducto"
"2844","Juego de pastillas del carro Toyota Fortuner"
"2845","Compra de cargador para computador hp de la auxiliar de inventarios Sandra Perez"
"2846","Impresión hojas pago nómina "
"2847","Pago salario Carlos Jose Velasquez"
"2848","Pago liquidación Victor Mora 03/12/23"
"2849","Pago liquidación Juan Rodríguez 3/12/23"
"2850","Pago liquidación Winderson Piña 3/12/23"
"2851","Pago de transporte cascarilla y concentrados "
"2852","Aporte Patojo 03-12-23 pago nominas. Carlos José"
"2853","Impresión hojas pago nómina "
